,PermitNum,PermitClass,PermitClassMapped,PermitTypeMapped,PermitTypeDesc,Description,HousingUnits,HousingUnitsRemoved,HousingUnitsAdded,EstProjectCost,AppliedDate,IssuedDate,ExpiresDate,CompletedDate,StatusCurrent,RelatedMup,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,ContractorCompanyName,Link,Latitude,Longitude,Location1,TotalDaysPlanReview,DaysInitialPlanReview,DaysPlanReviewCity,DaysOutCorrections,NumberReviewCycles,InitialReviewCompleteDate,PlanReviewCompleteDate,DaysIssuePermitCity,ReadyToIssueDate,Zoning,DwellingUnitType,StandardPlan,DependentBuilding,ParentPermitNum,HousingCategory,AppliedYear,IssuedYear,CompletedYear
134623,6904415-CN,Multifamily,Residential,Building,New,Establish use as live/work and townhouse  per land use code.  Construct as townhouse live/work units and townhouse dwelling  per plan.,6,0.0,6.0,"1,413,507",2022-09-28,2023-12-22,2026-12-22,,Issued,,3400 E SPRING ST,SEATTLE,WA,98122.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6904415-CN,47.61180394,-122.28902048,"(47.61180394, -122.28902048)",449.0,84.0,296.0,153,5.0,2022-12-21,2023 Dec 21 12:00:00 AM,297.0,2023 Dec 22 12:00:00 AM,"NC1, NC1","Accessory Live/Work, Townhouse",0.0,0,,Housing - Other,2022,2023,
134727,6974068-CN,Multifamily,Residential,Building,New,Construct 3-unit townhouse  per plans.  (Establish use as townhouses per Land Use Code.  Construct one 3-unit townhouse and one 2-family dwelling.  Reviews and processing for 2 construction records under 6974068-CN),5,0.0,5.0,"715,559",2023-07-25,2024-08-12,2026-02-12,,Issued,,2412 NW 60TH ST,SEATTLE,WA,98107.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6974068-CN,47.67255113,-122.38833995,"(47.67255113, -122.38833995)",384.0,59.0,379.0,5,4.0,2023-09-22,2024 Aug 12 12:00:00 AM,379.0,2024 Aug 12 12:00:00 AM,LR2,Townhouse,0.0,0,,Middle Housing,2023,2024,
134748,6922216-CN,Multifamily,Residential,Building,New,Construct mixed-use building  per plan.,237,48.0,285.0,"28,136,882",2024-11-04,,,,Corrections Required,3040189-LU,1601 E YESLER WAY,SEATTLE,WA,98122.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6922216-CN,47.6013338,-122.31089943,"(47.6013338, -122.31089943)",,137.0,,229,1.0,2025-03-21,,,,,,,0,,,2024,,
134920,6818651-CN,Multifamily,Residential,Building,New,Establish use as rowhouse and construct townhouse  per plan.,5,1.0,6.0,"1,111,280",2021-06-29,,,,Withdrawn,,8718 LINDEN AVE N,SEATTLE,WA,98103.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6818651-CN,47.69253088,-122.34698753,"(47.69253088, -122.34698753)",,,,,,,,,,,,,0,,,2021,,
135035,6890212-CN,Multifamily,Residential,Building,New,Construct South Live/Work structure  per plan. (Construct (1) Live/Work and (1) two-family dwelling per plans. Reviews and processing for 2 C/N's under 6890212-CN).,6,0.0,6.0,"716,309",2022-08-16,,,,Corrections Required,"3039404-LU, 3039452-LU",330 A NW 85TH ST,SEATTLE,WA,98117.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6890212-CN,47.69079509,-122.36211063,"(47.69079509, -122.36211063)",,84.0,,"1,030",3.0,2022-11-08,,,,,,,0,,,2022,,
135071,6890874-CN,Multifamily,Residential,Building,Addition/Alteration,Construct alterations and addition to add (9) dwelling units to existing apartment building  occupy per plan.,10,0.0,10.0,"853,729",2023-08-25,,,,Corrections Required,3039435-LU,2810 E YESLER WAY,SEATTLE,WA,98122.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6890874-CN,47.60182284,-122.29527233,"(47.60182284, -122.29527233)",,70.0,,582,6.0,2023-11-03,,,,,,,0,,,2023,,
135093,6977435-CN,Multifamily,Residential,Building,New,Establish use as multifamily residential (townhouses) per land use code. Construct multi-family building  per plan.,6,0.0,6.0,"1,420,853",2023-11-13,2024-05-07,2025-11-07,,Issued,,318 BELLEVUE AVE E,SEATTLE,WA,98102.0,Olsen Anderson Construction LLC,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6977435-CN,47.62146622,-122.32620648,"(47.62146622, -122.32620648)",154.0,56.0,98.0,56,4.0,2024-01-08,2024 Apr 15 12:00:00 AM,100.0,2024 Apr 17 12:00:00 AM,MR,Townhouse,0.0,0,,Middle Housing,2023,2024,
135100,6891179-CN,Multifamily,Residential,Building,New,Establish use as apartment (small efficiency dwelling units)  per land use code. Construct new multifamily building  occupy per plan.,16,0.0,16.0,"1,513,903",2023-07-24,,,,Awaiting Information,,1138 NW 61ST ST,SEATTLE,WA,98107.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6891179-CN,47.67323387,-122.37303793,"(47.67323387, -122.37303793)",603.0,52.0,155.0,448,5.0,2023-09-14,2025 Mar 18 12:00:00 AM,,,,,,0,,,2023,,
135103,6891185-CN,Multifamily,Residential,Building,New,Construct west building per plans (Establish use as and construct two townhouse buildings per plans. Reviews and processing for 2 -CN's under 6891185)Construct east building per plans (Establish use as and construct two townhouse buildings per plans. Reviews and processing for 2 -CN's under 6891185),8,0.0,8.0,"713,465",2022-05-19,2022-11-07,2024-05-07,2024-02-16,Completed,,2324 15TH AVE S,SEATTLE,WA,98144.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6891185-CN,47.58214703,-122.31305064,"(47.58214703, -122.31305064)",169.0,130.0,169.0,0,3.0,2022-09-26,2022 Nov 04 12:00:00 AM,169.0,2022 Nov 04 12:00:00 AM,LR2,Townhouse,0.0,0,,Middle Housing,2022,2022,2024
135127,6790555-CN,Multifamily,Residential,Building,New,Establish use as townhouse and construct a duplex  per plan.  Existing single family residence to remain.,2,0.0,2.0,"323,850",2020-10-27,2021-05-17,2022-11-17,2021-12-22,Completed,,934 N 90TH ST,SEATTLE,WA,98103.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6790555-CN,47.69449651,-122.34562246,"(47.69449651, -122.34562246)",200.0,73.0,165.0,35,4.0,2021-01-08,2021 May 15 12:00:00 AM,167.0,2021 May 17 12:00:00 AM,LR1,Townhouse,0.0,0,,Middle Housing,2020,2021,2021
135168,6891225-CN,Multifamily,Residential,Building,New,Construct apartment building  occupy per plan,72,0.0,72.0,"4,268,749",2023-08-08,,,,Corrections Required,,9059 16TH AVE SW,,,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6891225-CN,47.52116821,-122.35540563,"(47.52116821, -122.35540563)",,59.0,,642,6.0,2023-10-06,,,,,,,0,,,2023,,
135177,6908341-CN,Multifamily,Residential,Building,New,Establish use as single family residence with (2) AADUs and construct townhouse building  per plan.,3,0.0,3.0,"736,000",2022-09-23,2023-03-10,2024-09-10,2024-03-20,Completed,,4011 CORLISS AVE N,SEATTLE,WA,98103.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6908341-CN,47.65594393,-122.33180907,"(47.65594393, -122.33180907)",167.0,60.0,120.0,47,4.0,2022-11-22,2023 Mar 09 12:00:00 AM,121.0,2023 Mar 10 12:00:00 AM,"NR3, NR3","Accessory Dwelling Attached, Detached Single-Family",0.0,0,,Middle Housing,2022,2023,2024
135188,6791198-CN,Multifamily,Residential,Building,Addition/Alteration,Alterations to basement of existing apartment building to create an additional dwelling unit and occupy  per plans.,1,0.0,1.0,"25,000",2020-07-22,2021-01-27,2022-07-27,,Completed,,14320 ROOSEVELT WAY N,SEATTLE,WA,98133.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6791198-CN,47.73309434,-122.34308272,"(47.73309434, -122.34308272)",189.0,34.0,0.0,"1,842",4.0,2020-08-25,2021 Jan 27 12:00:00 AM,0.0,2021 Jan 27 12:00:00 AM,LR2,Apartment,0.0,0,,Multifamily - Other,2020,2021,
135199,6898208-CN,Multifamily,Residential,Building,New,Construct East townhouse building  per plan. (Establish use as townhouse and construct 2 townhouse buildings  review and process for 2 CN's under 6898208-CN),8,0.0,8.0,"761,500",2022-11-11,2024-05-06,2025-11-06,2025-09-10,Completed,,2341 16TH AVE S,SEATTLE,WA,98144.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6898208-CN,47.5817351,-122.31241091,"(47.5817351, -122.31241091)",537.0,55.0,365.0,172,6.0,2023-01-05,2024 May 01 12:00:00 AM,365.0,2024 May 01 12:00:00 AM,LR2,Townhouse,0.0,0,,Middle Housing,2022,2024,2025
135292,6981138-CN,Multifamily,Residential,Building,Addition/Alteration,Construct alterations to convert parking garage/amenity/utility space into additional dwelling units within footprint of existing apartment building (Kenton Apartments) and occupy  per plan.,3,0.0,3.0,"213,510",2023-11-08,2024-06-10,2025-12-10,2025-08-26,Completed,,303 16TH AVE E,SEATTLE,WA,98112.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6981138-CN,47.62064057,-122.31181386,"(47.62064057, -122.31181386)",215.0,48.0,94.0,121,4.0,2023-12-26,2024 Jun 10 12:00:00 AM,94.0,2024 Jun 10 12:00:00 AM,LR3,Apartment,0.0,0,,Multifamily - Other,2023,2024,2025
135296,6926115-CN,Multifamily,Residential,Building,New,Construct east multi-family building  per plan. (Establish use as a townhouse and rowhouse and Construct (2) multi-family buildings  per plan / Review and process for two CN records under 6918048),3,0.0,3.0,"892,091",2022-10-10,2023-11-15,2025-05-15,2025-06-02,Completed,,425 19TH AVE E,SEATTLE,WA,98112.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6926115-CN,47.62281997,-122.30788135,"(47.62281997, -122.30788135)",400.0,400.0,400.0,0,0.0,2023-11-14,2023 Nov 14 12:00:00 AM,,2023 Nov 14 12:00:00 AM,LR3,Townhouse,0.0,0,6918048-CN,Middle Housing,2022,2023,2025
135340,6899871-PH,Multifamily,Residential,Building,New,Phased project: Construction of residential/retail building and occupy per plan. Mechanical is included,397,0.0,397.0,"72,845,044",2022-10-24,,,,Reviews In Process,3038980-LU,1032 S JACKSON ST,SEATTLE,WA,98104.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6899871-PH,47.59950019,-122.31851985,"(47.59950019, -122.31851985)",,,,0,0.0,,,,,,,,0,,,2022,,
135368,6900480-CN,Multifamily,Residential,Building,New,Construct new one-family dwelling (B1)  per plan.  (Establish use as and construct two one-family dwellings  per plan.  Review and process for two CN records under 6900480-CN).,2,0.0,2.0,"214,691",2022-05-24,2023-03-24,2024-09-24,2024-07-09,Completed,3039672-LU,921 NW 59TH ST,SEATTLE,WA,98107.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6900480-CN,47.67145584,-122.36967212,"(47.67145584, -122.36967212)",303.0,44.0,224.0,79,5.0,2022-07-07,2023 Mar 23 12:00:00 AM,225.0,2023 Mar 24 12:00:00 AM,LR1,Detached Single-Family,0.0,0,,Middle Housing,2022,2023,2024
135419,6900974-CN,Multifamily,Residential,Building,New,Construct east building per plans (Establish use as and construct two townhouse buildings per plans. Reviews and processing for 2 -CN's under 6891185),4,0.0,4.0,"710,941",2022-05-19,2022-11-07,2024-05-07,2024-02-15,Completed,,2324 15TH AVE S,SEATTLE,WA,98144.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6900974-CN,47.58214703,-122.31305064,"(47.58214703, -122.31305064)",169.0,169.0,169.0,0,0.0,2022-11-04,2022 Nov 04 12:00:00 AM,,2022 Nov 04 12:00:00 AM,LR2,Townhouse,0.0,0,6891185-CN,Middle Housing,2022,2022,2024
135430,6982857-PH,Multifamily,Residential,Building,New,Phased Project: Construct residential high-rise building with below grade parking  occupy per plan. Mechanical included.,213,0.0,213.0,"47,290,558",2023-12-27,,,,Reviews In Process,3040645-LU,3000 WESTERN AVE,SEATTLE,WA,98121.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6982857-PH,47.61739818,-122.35474749,"(47.61739818, -122.35474749)",,,,0,0.0,,,,,,,,0,,,2023,,
135442,6821889-CN,Multifamily,Residential,Building,New,Establish use as 2 townhouse units  each with attached accessory dwelling units and construct 4-unit multifamily structure and occupy  per plans.,4,0.0,4.0,"617,466",2021-05-26,2022-09-07,2024-03-07,,Completed,3037741-LU,2028 S LANE ST,SEATTLE,WA,98144.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6821889-CN,47.59698723,-122.30519168,"(47.59698723, -122.30519168)",439.0,120.0,211.0,228,5.0,2021-09-23,2022 Aug 08 12:00:00 AM,212.0,2022 Aug 09 12:00:00 AM,"RSL, RSL","Accessory Dwelling Attached, Townhouse",0.0,0,,Middle Housing,2021,2022,
135462,6927570-CN,Multifamily,Residential,Building,New,Construct new Northeast Single Family Residence (SF 2)   per plan. (Establish use and construction (1) duplex and (3) single family residence  per plan. Review and process for four records under 6898214-CN),1,0.0,1.0,"282,524",2022-10-17,2024-05-30,2025-11-30,2025-05-02,Completed,,1627 A 21ST AVE,SEATTLE,WA,98122.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6927570-CN,47.6161618,-122.30512615,"(47.6161618, -122.30512615)",589.0,589.0,589.0,0,0.0,2024-05-28,2024 May 28 12:00:00 AM,,2024 May 29 12:00:00 AM,LR1,Detached Single-Family,0.0,0,6898214-CN,Middle Housing,2022,2024,2025
135483,6822298-CN,Multifamily,Residential,Building,New,Establish use as and construct new townhouse building  per plan.,1,2.0,3.0,"1,020,756",2022-06-17,,,,Corrections Required,3037633-LU,825 NE 48TH ST,SEATTLE,WA,98105.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6822298-CN,47.66393896,-122.31874962,"(47.66393896, -122.31874962)",,138.0,,"1,050",2.0,2022-11-02,,,,,,,0,,,2022,,
135529,6985033-CN,Multifamily,Residential,Building,New,Construct NORTH residential building  this permit: [Establish use as live-work and townhouse  per land use code.  Construct as South and North residential buildings and occupy  per plans; review and process for two records under 6863777-CN].,4,1.0,5.0,"1,053,738",2023-09-10,,,,Application Completed,,830 NW MARKET ST,SEATTLE,WA,98107.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6985033-CN,47.66901274,-122.36759293,"(47.66901274, -122.36759293)",,,,0,0.0,,,,,,,,0,,,2023,,
135562,6792243-CN,Multifamily,Residential,Building,New,Construct Middle single family dwelling  per plan. (Establish use as single family residence and construct 3 single family dwellings.  Review and processing of 3 records under # 6764856-CN.),1,0.0,1.0,"231,736",2020-07-21,2021-03-11,2022-09-11,2022-07-29,Completed,,6419 ELLIS AVE S,SEATTLE,WA,98108.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6792243-CN,47.5449869,-122.31904311,"(47.5449869, -122.31904311)",232.0,232.0,232.0,0,0.0,2021-03-10,2021 Mar 10 12:00:00 AM,,2021 Mar 11 12:00:00 AM,LR1,Detached Single-Family,0.0,0,6764856-CN,Middle Housing,2020,2021,2022
135565,6792450-CN,Multifamily,Residential,Building,New,Construct West two family dwelling  per plan (Establish use as townhouse and construct 3 two family dwellings / review & process for 3 AP's under 6792450-CN).,6,0.0,6.0,"461,395",2021-01-26,2022-03-01,2025-03-01,2022-03-01,Completed,,9211 14TH AVE NW,SEATTLE,WA,98117.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6792450-CN,47.69642433,-122.37473652,"(47.69642433, -122.37473652)",394.0,126.0,274.0,120,6.0,2021-06-01,2022 Feb 24 12:00:00 AM,279.0,2022 Mar 01 12:00:00 AM,LR1,Townhouse,0.0,0,,Middle Housing,2021,2022,2022
135668,6928458-CN,Multifamily,Residential,Building,Addition/Alteration,Change use from storage to dwelling unit in existing apartment building and construct alterations to ADD ONE DWELLING UNIT  per plan. (Includes Complete and Final for work permitted under 6579104-CN),1,0.0,1.0,"50,000",2022-11-28,2023-03-09,2024-09-09,2024-09-19,Completed,,1810 24TH AVE,SEATTLE,WA,98122.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6928458-CN,47.61801977,-122.30089591,"(47.61801977, -122.30089591)",96.0,23.0,84.0,12,6.0,2022-12-21,2023 Mar 04 12:00:00 AM,86.0,2023 Mar 06 12:00:00 AM,LR2,Apartment,0.0,0,,Multifamily - Other,2022,2023,2024
135684,6793933-CN,Multifamily,Residential,Building,New,Construct 3-unit townhouse building (Building A.2)  per plans. (Establish use as townhouses and construct 8 townhouse buildings.  Reviews and processing for 8 construction records under 6722050-CN),3,0.0,3.0,"783,187",2020-08-03,2021-06-16,2024-06-16,2023-10-19,Completed,,13345 GREENWOOD AVE N,SEATTLE,WA,98133.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6793933-CN,47.72632247,-122.35618618,"(47.72632247, -122.35618618)",246.0,246.0,246.0,0,0.0,2021-04-06,2021 Apr 06 12:00:00 AM,,2021 Apr 07 12:00:00 AM,LR3,Townhouse,0.0,0,6722050-CN,Middle Housing,2020,2021,2023
135693,6793981-CN,Multifamily,Residential,Building,New,Construct 5-unit townhouse building (Building D.1)  per plans. (Establish use as townhouses and construct 8 townhouse buildings.  Reviews and processing for 8 construction records under 6722050-CN),5,0.0,5.0,"1,249,778",2020-08-03,2021-04-07,2024-04-07,,Expired,,13341 GREENWOOD AVE N,SEATTLE,WA,98133.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6793981-CN,47.72633202,-122.35676471,"(47.72633202, -122.35676471)",246.0,246.0,246.0,0,0.0,2021-04-06,2021 Apr 06 12:00:00 AM,,2021 Apr 07 12:00:00 AM,LR3,Townhouse,0.0,1,6722050-CN,Middle Housing,2020,2021,
135719,6987267-CN,Multifamily,Residential,Building,New,Construct middle two-family dwelling  per plan. (Establish use as single family residence with attached accessory dwelling unit per land use code. Construct 3 two-family dwellings  per plan. Review and process for 3 records under 6968748-CN),2,0.0,2.0,"411,878",2023-09-25,2025-09-12,2027-03-12,,Issued,,761 S DIRECTOR ST,SEATTLE,WA,98108.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6987267-CN,47.52212695,-122.32342031,"(47.52212695, -122.32342031)",717.0,717.0,717.0,0,0.0,2025-09-11,2025 Sep 11 12:00:00 AM,,2025 Sep 12 12:00:00 AM,RSL,Multifamily,0.0,0,6968748-CN,Middle Housing,2023,2025,
135721,6894709-CN,Multifamily,Residential,Building,Addition/Alteration,Change of use from business to apartment and construct alterations to unit #R3 of multifamily building  and occupy  per plan.,1,0.0,1.0,"108,116",2022-06-01,2022-09-22,2024-03-22,2023-12-27,Completed,,1425 WESTERN AVE,SEATTLE,WA,98101.0,Coastal Construction llc,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6894709-CN,47.60791908,-122.34141185,"(47.60791908, -122.34141185)",55.0,27.0,55.0,0,2.0,2022-06-28,2022 Jul 26 12:00:00 AM,113.0,2022 Sep 22 12:00:00 AM,PMM,Apartment,0.0,0,,Housing - Other,2022,2022,2023
135726,6987268-CN,Multifamily,Residential,Building,New,Construct west two-family dwelling  per plan. (Establish use as single family residence with attached accessory dwelling unit per land use code. Construct 3 two-family dwellings  per plan. Review and process for 3 records under 6968748-CN),2,0.0,2.0,"411,878",2023-09-25,2025-09-12,2027-03-12,,Issued,,757 S DIRECTOR ST,SEATTLE,WA,98108.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6987268-CN,47.52212818,-122.32354764,"(47.52212818, -122.32354764)",717.0,717.0,717.0,0,0.0,2025-09-11,2025 Sep 11 12:00:00 AM,,2025 Sep 12 12:00:00 AM,RSL,Multifamily,0.0,0,6968748-CN,Middle Housing,2023,2025,
135767,6823447-CN,Multifamily,Residential,Building,Addition/Alteration,Construct substantial alterations to establish attached accessory dwelling unit [AADU] in duplex for multi-family building  occupy per plan.,1,0.0,1.0,"6,000",2021-03-08,2021-06-03,2022-12-03,2021-06-29,Completed,,5216 22ND AVE NE,SEATTLE,WA,98105.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6823447-CN,47.66701729,-122.30416852,"(47.66701729, -122.30416852)",82.0,67.0,78.0,4,2.0,2021-05-14,2021 May 29 12:00:00 AM,83.0,2021 Jun 03 12:00:00 AM,LR3,Accessory Dwelling Attached,0.0,0,,Middle Housing,2021,2021,2021
135776,6795578-CN,Multifamily,Residential,Building,New,Establish use as and construct new mixed-use building  occupy per plan.,48,0.0,48.0,"7,819,269",2020-12-31,2025-01-28,2026-07-28,,Issued,3035420-LU,2002 NW 56TH ST,SEATTLE,WA,98107.0,ALEX R KENTON,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6795578-CN,47.66966603,-122.38240428,"(47.66966603, -122.38240428)",1478.0,159.0,1006.0,472,8.0,2021-06-08,2025 Jan 17 12:00:00 AM,1017.0,2025 Jan 28 12:00:00 AM,"NC1, NC1","Accessory Live/Work, Apartment",0.0,0,,,2020,2025,
